알바생 친절교육좀 시키시죠. 손님기다리는데 설거지마무리하는거 기다리라니요. 어이가없네요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분위기가 많이 안좋아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람들이 많아서 빈자리가 별로 없더라구요!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비좁은 좌석 평범한 인테리어,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장내 많은 모기와 아무생각 없는 알바생...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"항상 자리가 없네요,",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌석 수가 적어서 좀 아쉬웠습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
책상은 늘 커피자국. 앉는사람이 닦아씀. 주변에 브랜드가 없어서 장사하는듯... 다른 이디야는 손님갈때마다 앉았던 자리 닦던거같던데.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좀 지저분 한것 같음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장실 개더럽고 눈치 엄청줌^^,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
돈 아까워요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지저분한듯..여알바생도불친절하고요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이디야 좋지만 여기는 너무 시끄러워서 조용히 이야기하기엔 별루,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바 한명뿐 주문만계속받고 음료준비 늦음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자리가 비좁고 화장실이 외부에 있어서 불편함,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건물 뒤쪽 흡연구역 냄새가 그대로 매장 안에 들어와오,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그저그래요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바가 매우 불친절하심,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
테이크아웃을 주문했는데 걷다 지쳐서 가게에 앉아서 기다리다가 받고싶어서 바로 나왔는데 점원님께서 테이크아웃은 자리에 앉을 수 없다고 하셔서 어리둥절 했습니다. 그 당시 가게에 빈자리가 반이상 있었는데 서비스가 안좋아서 옆집 공차상가가 더 좋음 ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
근무자들 근무태도 별 하나도 아깝다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바 더럽게 불친절함. 알바가 왜 짜증 내는지 이해 안감. 아무런 아규가 없었는데. 내가 거지냐 커피잔을 손가락으로 팅기게..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
친절하지도 않고 고객 우습게 여기는 곳 같아요. 특히 음료도 맛 없음.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
요새 다른 커피매장들이 훨 낫더라구요 괜히 싼맛에 갔다가 기분만 상함,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어느 카페건 손님 우습게 여기는 카페는 망해야한다고 생각함,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
의자가 너무 오래됐어요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장에서 걸레 냄새나요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공부하기엔 테이블이 너무 협소하다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
테이블 너무 작음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
존나 시끄러움,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장실 냄새나요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장실이 최악임,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바가 너무 건방지고 일찍 노래 끊고밤10시30분부터자리정리,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바 싸가지없음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향이 없는 커피네유~ㅠㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시설 인테리어 다시하면 좋겠습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전반적으로 모든 매장 특히 창문이 더럽고 지저분한데 왜그럴까.....,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
콘센트가 많지않아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
콘센트가 어디에 있는지 찾아보기도 힘드네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와이파이 안잡혀서 그냥 나왔어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노트북 사용해야하는데 와이파이 자꾸 끊김 ㅡㅡ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아 와이파이 안잡혀서 못해먹겠네,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그지같은 매장 분위기에 사람들 존나 시끄러움,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기서 카공할바엔 그냥 스터디 카페 갈란다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진짜 그저그래요 쩝,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기 괜히 왔나 후회되네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전반적으로 분위기가 박살났음.. 다시는 안와,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생각보다 청결함에 있어서 부족한 점이 많이 보이네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
집중력 후달림,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노트북 사용하기에 매우 불편해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
책상에 좁고 자리도 다닥다닥 붙어있어서 공부하기엔 좋지는 않아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노트북 사용하기엔 책상이 너무 좁음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람도 많고 시끌벅적해서 노트북으로 공부하기엔 영 별로임,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피 시킨지가 언젠데 너무 늦게나옴 사람도 너무 많고 공부하기엔 그닥..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원이 시크한척 하는데 기분은 별로네요 서비스 마인드가 별로..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
담배냄새가 좀 나요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람이 너무 많아 분위기를 즐기기엔 별로 였던것 같습니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"가격은 비싸고, 커피와 케잌맛은 보통",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와.... 자리 없고 아줌마 많고 아줌마들도 시끄러움 ㄷㄷㄷ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원인지 사장인진 모르겠지만 나이 많아보이는 남자분 불친절함ㅎ 처음가는 사람은 메뉴고르기 어렵게 돼있어서 잘모를수있는데 설명도 대충대충해주시고.. 커피맛도 그렇~~~게 맛있대서 기대했는데 하나도 특별할거 없는 맛이었어요. 앉기도 불편한 자리+인스타 사진찍으러 오는 사람들만 있어서 커피 즐기러 가기엔 최악이었어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아이스크림은 그냥 시중에 파는 아이스크림에 위에 시럽이나 그런거 뿌린 느낌,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"서비스도별로, 맛도그냥그럭저럭",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그다지 특별한 걸 모르겠다. 분위기도 어딘지 어수선하다. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥 일반맛먹는거 추천 딸기 개조금들어감,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디저트를 기대했는데 빵이 상온에 진열되어있어 수분이 다 날라가 퍽퍽했습니다. 커피도 소소입니다 특색이 별로 없어요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
케익이 푸석푸석...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피는 그닥... 분위기도 잘 모르겠다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피 맛이 내 입에는 맞지 않다. 가끔 이벤트성으로 열리는 공연이나 전시가 좋긴 하나 그 이벤트로 인해 1층 화장실을 쓸 수 없는 경우들이 발생한다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
처음에는 색다른 인테리어에 사람들의 관심이 많았으나 요새는 다양한 인테리어를 가진 곳이 많다보니 별로 특이한거나 색다르지는 않은 듯.  장점은 줄고 불친절하거나 단점만 보임.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브런치를 안하네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔직히 여기가 왜 핫플인지 1도 이해 못하겟음.... 커피가 맛있는것도 아니고 그렇다고 빵이 맛이있는것도 아님...여기보다 예쁘고 분위기 좋은카페 널렸음...그냥 인스타의 폐해로 수혜입은 전형적인 가짜맛집,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베이커리 카페리고 해서 빵 종류가많을줄 일았는데...별로 없고 가격도 비싸고  음료도 다양하진 않아요. 휑한 분위기 뻘쭘하신 분들껜 비추,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코로나로 아래층 사용이 안되고 빵도 현재는 브런치 몇종류만 되요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람이 많아 짱 많아,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인테리어 굿 가격 대비 품질 비추 분위기 잡기 좋음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인테리어랑 분위기는 좋아요 2층은 노키즈존이라 아이데리고 가는건 비추에요13세미만은 노키즈존  그냥 연인이나 친구랑 가는게 좋아요 2인정도  빵값이 왜이리 비쌀까요?ㅜㅜ커피는 맛있어요 1층,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피는 중간  넘 시끄러움 인스타에 왜 핫플인지 이유를 모르겠음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람들이 너무 바글거려서 시장같았다. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카푸치노는 맹물에 계피맛 쪼금..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좀 실망ㅎㅎ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"포장할때 신경써서 해주세요~바쁘다고 빵모양이 흐트러져 ~~ㅉㅉ', ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음...다른 곳에서 충분히 경험할 수 있는 맛 특별함은 없늗 ㅎ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손으로 먹으라는거예요? ^^ 포크달라말했는데 하나도 없네?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뜯어먹기는 불편햇음 칼이랑 포크 달라해서 먹으면 좋은데 주는지는 모르겠음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌석이 너무 적어서 불편하게 먹었어요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비쥬얼은 좋은데 맛은 좀 살짝 아쉽네요. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
너무 달아서 좀 질려요. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저에게는 금액대가 ..ㅋㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
네가지 크로와상이 모두 눅눅하고 버터에 떡져있었습니다 ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
크로와상 별로 안바삭하고 그냥 평범한 맛이었습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"가격은 오르고 있는 물가에 비하면 보통이지만, 동네 빵집이라 생각하면 좀.. ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비싸요.. 동네빵집아닌듯,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛은 그냥 평타,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가성비가 별로네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기름이 너무너무 묻어나는게 단점,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가격이 좀 셈ㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문받으시는분 친절도가 좀 아쉽네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뭐랄까 여기 사장은 장사가 첨이신듯.. 장사할 줄 모름,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
말한마디에 천냥 빚 갚는다는 옛말이 있듯이 여긴 말한마디에 단골될뻔한 고객 놓쳤네요?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종류가 많이 없는게 아쉬워요 ㅠㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
메뉴가 다양하지 못한게 아쉬워요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
절대 권하고 싶지 않네요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사장님 마인드부터 바꾸셔야할듯요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
빵이 신선하지 않고 맛이 없어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주인이 좀 불친절해요 ㅜ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원분이 쌀쌀맞아서 약간 머쓱했네요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개인적인 경험으로는 사장님이 음료 주문을 분명 잘못 받으셨는데 죄송하단 말도 없이 음료 교환도 어렵다고 단호히 말씀하셔서 굉장히 아쉬웠습니다..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사장님 혼자 계시던데 엄청 바빠요. 물어봐도 대답 못해요. 티슈좀 밖에 꺼내 놓으시면 좋겠네요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남자 사장님 샌드위치 만드시는거 엄청 느리십니다. 그리고 손님 기다리는데 다른 전화 받는다고 시간 많이 까먹으시네요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비추입니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불친절!!!,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사장님인지? 직원인지? 불친절하고..두 번이용은 안할듯 합니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"커피를 한 잔 시키면서 커피머신을 봤는데, 원두통에 기름 찌꺼기가 잔뜩 끼었더라고요.  적어도 두 세달은 청소를 안 한 상태로 보였습니다. 커피머신을 먼저 봤더라면 아무것도 시키지 않고 나왔을텐데요.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
빵이 많이 없어 아쉬웠어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피가격이 일반매장대비 좀 비쌌습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최악. 점주를 주인님 처럼 모실 노예근성있는 분들에게는 추천.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남자 사장은 고객한테 응대도 안하고 인사도 안하더군요. 서비스를 받았다는 느낌을 전혀 받지 못했습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이걸 보는 다른 손님들이 계시다면 차라리 편의점 커피를 드시길 추천합니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
잘 모르겠네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종류가 너무 없어요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
빵이 별로없음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내부 화장실 없습니다 참고하세용,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에어컨 안키셔서 더워서 바로 나왔어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장사하기 싫으신모양...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진짜 맛없는 아메리카노,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불친절해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도너츠가 별로 없어요~~ㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사장님이 리뷰에 불친절 하다고 올라온거 다 거짓이고 법적으로 고소절차 들어간다고 했음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기 사장 맘에 안듬 틱틱대고 불친절,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다시는 안갈생각,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종류가 다양했으면...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도넛이 별로 없다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
완전 불친절,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종류 많지않아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어수선해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
눅눅해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바생분 좀 친절하셨음 좋겠네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU 커피사먹는줄 알았어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종류가 몇개 없어서 아쉬웠어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양도 적고 아쉬웠어요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내부 홀이 매우 작아서 안타까움,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
절대 다시 이용할 일 없음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
재료를 넘 쪼금 쓰는듯?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어르신들이 마스크 안쓰고 있어서 좀 그렇네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여사장님 최악입니다. 위치좋으니 오기싫으면 오지말라는식으로 장사하는사람ㅡㅡ 최악입니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산만해요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공부하기 좋은 환경은 아닌듯.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공간이 너무 좁고 협소함. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
테이블 수가 너무 없는게 아쉬워요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
샌드위치 맛이 없어요ㅜㅜ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
